username,sold_price,designer,score,transaction,category_1,category_2,category_3,description,sub_title,image_count,size,color,condition,feedback_count
eyescreamshop,130,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"FW22
100% cotton
8.5 oz
Jersey lined hood
Split-stitched double-needle sewing on all seams
Twill neck tape
1x1 ribbing at cuffs & waistband
Metal eyelets
Size Chart
SMALL - 20"" Chest / 28"" Length
MEDIUM - 22"" Chest / 29"" Length
LARGE - 24"" Chest / 30"" Length
X- LARGE - 26"" Chest / 31"" Length
XX- LARGE - 28"" Chest / 32"" Length
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 2000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",DS Anti social social club Our Experiment Hoody SupreME BAPe,6,Men's / US M / EU 48-50 / 2,Black,New,5203
eyescreamshop,118,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"New #FW21 Members only Drop
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 4000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",DS Anti social social club Members Serenity Hoodie SupreME,4,Men's / US M / EU 48-50 / 2,Black,New,5203
jaxxplum,31,Anti Social Social Club,5,16,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"DS Anti Social Social Club FW19 ASSC
White Logo Auto car parts break
suspension muffler spoiler",DS FW19 ASSC White Logo Auto car parts Riceroni Black Tee,3,Men's / US M / EU 48-50 / 2,Black,Gently Used,3
mazinkason,131,Anti Social Social Club,5,263,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"I promise the 100% authenticity of every item I sell
No trade No low ball offers!
All items are brand new in poly bag
Shipped with in 1-2 days
Follow my account, check my other items
and
Feel free to message me any questions.",Anti social social club Self conclusion pink hoodie,4,Men's / US M / EU 48-50 / 2,Pink,New,62
ANNSTR,40,Anti Social Social Club x Made In Usa,5,2966,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"Condition visible on the photos
‼️‼️‼️ Carefully look at all the photos and ask questions if you are interested in something before buying. After the sale, I DO NOT MAKE REFUNDS. Take care of my and your time.",ASSC classic hoodie,14,Men's / US M / EU 48-50 / 2,Black,Used,1086
_dont_believe_the_hype_,35,Anti Social Social Club,5,86,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"Anti Social Social Club Logo Tee
Color: Maroon
Size: XL
Gently Used",Anti Social Social Club Logo Tee Maroon XL,6,Men's / US XL / EU 56 / 4,Maroon,Gently Used,40
eyescreamshop,40,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Accessories,Anti Social Social Club Socks Underwear,"———————————————————-
❌No trade
🔎Condition: DS – Brand new in bag , in hand
——————————————
⚜️ Grailed Top Verified Seller , 2000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
——————————————
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",DS Anti social social club Static Crew Socks SUpreME,4,ONE SIZE,Black,New,5203
Colemartin509,55,Anti Social Social Club,5,351,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,Brand new. Size Large,Anti Social Social Club Edge Of The World Black Large ASSC,6,Men's / US L / EU 52-54 / 3,Black,New,170
eyescreamshop,86,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"New #SS22 Drop
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 10000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",Anti social social club x Case Study Flag Tee SUpremE yeezy,5,Men's / US L / EU 52-54 / 3,Black,New,5203
evanlesure,72,Anti Social Social Club,5,9,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"Flower anti social social club hoodie, barely worn, size medium",Anti social social club hoodie,4,Men's / US M / EU 48-50 / 2,Black and pink,Gently Used,1
eyescreamshop,150,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"- True to size fit
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
Size Chart
SMALL - 20"" Chest / 28"" Length
MEDIUM - 22"" Chest / 29"" Length
LARGE - 24"" Chest / 30"" Length
X- LARGE - 26"" Chest / 31"" Length
XX- LARGE - 28"" Chest / 32"" Length
⚜️ Grailed Top Verified Seller , 1000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.",DS Anti Social Social Club :) * :( Hoodie SupreME BapE,8,Men's / US XXL / EU 58 / 5,Cheetah,New,5203
codeine_dream,58,Anti Social Social Club,5,379,Anti Social Social Club Menswear,Anti Social Social Club Accessories,Anti Social Social Club Miscellaneous,"ITEM: FW20 ASSC Table of 1 White Bandanna
COLOR: WHITE
SIZE: ONE SIZE
CONDITION: BRAND NEW WITH TAGS
SHIPPING: USPS/UPS/FEDEX
NO RETURNS/REFUNDS UNDER ANY CIRCUMSTANCES",FW20 ASSC Table of 1 White Bandanna,4,ONE SIZE,White,New,185
Cardo_With_A_Rubicon,25,Anti Social Social Club,5,408,Anti Social Social Club Menswear,Anti Social Social Club Accessories,Anti Social Social Club Hats,$35,Vintage Usps mailman helmet 90s,6,ONE SIZE,White,Gently Used,214
jaysupfakesdown,55,Anti Social Social Club x Neighborhood,5,132,Neighborhood Menswear,Neighborhood Tops,Neighborhood Short Sleeve T Shirts,"Anti Social Social Club x Neighborhood shirt.
Size Large.
Worn Once. Never washed or dried.
100% Authentic.",ASSC x Neighborhood Cambered Green T-Shirt,4,Men's / US L / EU 52-54 / 3,Green,Gently Used,66
ViceCityDrip,88,Anti Social Social Club,5,110,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"-Brand new never worn before
-Multiple sizes available",Anti Social Social Club Nevermind T-Shirt,6,Men's / US S / EU 44-46 / 1,Black,New,45
paulle9,50,Anti Social Social Club,5,111,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"Anti Social Social Club Baby Blue T-Shirt
RARE PIECE, SOLD OUT EVERYWHERE
Gently Used, Great condition
Size M
Baby blue and White
8.5/10
No stains or distresing
Premium, thick quality
Will ship out same week!
DM for any offers, questions, or bundles :)
Check out my store for more streetwear, hypewear, and designer for low prices!",Anti Social Social Club Baby Blue T Shirt,4,Men's / US M / EU 48-50 / 2,Baby blue,Gently Used,62
eyescreamshop,119,Anti Social Social Club x Undefeated,5,11728,Undefeated Menswear,Undefeated Tops,Undefeated Sweatshirts Hoodies,"100% cotton
8.5 oz
Jersey lined hood
Split-stitched double-needle sewing on all seams
Twill neck tape
1x1 ribbing at cuffs & waistband
Metal eyelets
Pouch pocket
Size Chart
SMALL - 20"" Chest / 28"" Length
MEDIUM - 22"" Chest / 29"" Length
LARGE - 24"" Chest / 30"" Length
X- LARGE - 26"" Chest / 31"" Length
XX- LARGE - 28"" Chest / 32"" Length
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 2000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",FW22 ASSC x Undefeated Don Dada Hoody SupreME BApe,6,Men's / US XL / EU 56 / 4,Grey,New,5203
eyescreamshop,120,Anti Social Social Club x Undefeated,5,11728,Undefeated Menswear,Undefeated Tops,Undefeated Sweatshirts Hoodies,"100% cotton
8.5 oz
Jersey lined hood
Split-stitched double-needle sewing on all seams
Twill neck tape
1x1 ribbing at cuffs & waistband
Metal eyelets
Pouch pocket
Size Chart
SMALL - 20"" Chest / 28"" Length
MEDIUM - 22"" Chest / 29"" Length
LARGE - 24"" Chest / 30"" Length
X- LARGE - 26"" Chest / 31"" Length
XX- LARGE - 28"" Chest / 32"" Length
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 2000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.",FW22 ASSC x Undefeated Don Dada Hoody SupreME BApe,6,Men's / US XL / EU 56 / 4,Black,New,5203
liamcm16,49,Anti Social Social Club,5,16,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"- ASSC x Panda Express T-shirt with signature Orange Chicken graphic!
- Size XL, boxy fit if you wear a large
- No cracking or fading anywhere on the shirt
- Near-invisible pinhole on back of collar (shown in last photo)
- Open to offers",Anti Social Social Club x Panda Express,4,Men's / US XL / EU 56 / 4,Black,Used,4
eyescreamshop,72,Anti Social Social Club,5,11728,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Short Sleeve T Shirts,"New FW22 Drop
100% cotton
Pre-shrunk
Classic fit
1"" non-topstitched collar
Taped neck and shoulders
Double-needle sleeve and bottom hems
----------------------------------------------------------
❌No trade
🔎Condition: DS - Brand new in bag , in hand
------------------------------------------
⚜️ Top Verified Seller , 10000 + feedback !!
✅100% Auth or 300% money back Guaranteed !!
1000+ items in stock everyday
------------------------------------------
📦Shipping : w/tracking 2-3 days by USPS in US
🌐 Ship Worldwide✈️
📆order over $250.00 will require a signature confirmation.
Ship out within 48 hrs of payment received to confirmed address.
Size Chart
SMALL - 18"" Chest / 26.5"" Length
MEDIUM - 20"" Chest / 28.5"" Length
LARGE - 22"" Chest / 30.5"" Length
X- LARGE - 24"" Chest / 31.5"" Length
XX- LARGE - 26"" Chest / 32.5"" Length",NEW Anti social social club Moodsting Tee SUpreME BApe,4,Men's / US XL / EU 56 / 4,Black,New,5203
hype-baby,67,Anti Social Social Club,5,8751,Anti Social Social Club Menswear,Anti Social Social Club Accessories,Anti Social Social Club Wallets,"Rich- Cardholder Wallet
100% authentic ASSC item
SS 2020 drop
Brand New in bag
Fast shipping
Good feedback
No trade",DS ASSC Pink Rich Cardholder Wallet Supreme CPFM BAPE KITH,6,ONE SIZE,Pink,New,3582
SneakerSimps,52,Anti Social Social Club,5,78,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,Gorgeous piece. Second owner. Never washed or put into dryer on my watch. Will ship 🔥 🔥,Anti Social Social Club Forest Green Sparkle Pullover Hoodie,5,Men's / US L / EU 52-54 / 3,Forest green,Gently Used,18
black_and_only,125,Anti Social Social Club,5,8030,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"✅1000% Authentic / Trusted Seller w/ 1K+ Transactions
❌No trade / No Lowball
🔎Condition: DS - Brand new in Sealed Polybag
📦Shipping : Shipped within 1-2 Days
🌐 Ship Worldwide✈️
=====================================
Follow Us on IG @gentle_astro
=====================================
Please contact us for Bulk / Bundle order deals!
=====================================
Please Do not Ask For TAG PHOTO.
We do NOT take item out of Sealed Polybag.
=====================================
Size S - XXL Available. Please contact for availability
=====================================
For Authenticity, Please check our Listings / Feedbacks / IG
=====================================",Anti Social Social Club The Shape Of Things Black Zip Hoodie,3,Men's / US M / EU 48-50 / 2,Black,New,3328
hype-baby,137,Anti Social Social Club,5,8751,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"Loose fit
Pink Hoodie with 488 on the front/ Big Logo on back
100% Cotton Fleece
8.0 oz
100% authentic ASSC item
Brand New In bag
Fast shipping
Good feedback
No trade",DS ASSC Black Logo Ferrari 488 Pink Hoodie In Hand Supreme,6,Men's / US XXL / EU 58 / 5,Pink,New,3582
maxisboredlol,27,Anti Social Social Club,,21,Anti Social Social Club Menswear,Anti Social Social Club Accessories,Anti Social Social Club Hats,Authentic free stickers with purchase,DS anti social social club Ashton Strap Hat SupreME bapE,6,ONE SIZE,Black,Gently Used,8
Diamond_Hype,139,Anti Social Social Club,5,441,Anti Social Social Club Menswear,Anti Social Social Club Tops,Anti Social Social Club Sweatshirts Hoodies,"✅1000% Authentic / Trusted Seller
❌No trade / No Lowball
🔎Condition: DS - Brand new in Sealed Polybag
📦Shipping : Shipped within 1-2 Days
🌐 Ship Worldwide✈️
=====================================
Please contact us for Bulk / Bundle order deals!
=====================================
Please Do not Ask For TAG PHOTO.
We do NOT take item out of Sealed Polybag.
=====================================
Size S - XXL Available. Please contact for availability
=====================================",Anti Social Social Club DS Toned Down White Hoodie ASSC,2,Men's / US M / EU 48-50 / 2,White,New,132
