main_brand,color,sold_price,category,score,size,genda,condition_encoded
Harley Davidson,White,36.0,Top,5.0,xl,Men,1
Polo Ralph Lauren,Blue,125.0,Outerwear,5.0,l,Men,1
The North Face,Green,55.0,Top,5.0,l,Men,2
Gucci,Purple,415.0,Acceorie,5.0,ONE SIZE,Women,0
Dior,Grey,600.0,Top,5.0,s,Men,1
Hysteric Glamour,multi_color,81.0,Bottom,5.0,s,Men,2
Prada,Green,415.0,Top,5.0,xl,Men,1
Patagonia,Green,55.0,Outerwear,5.0,l,Men,2
Dolce & Gabbana,Beige,50.0,Top,5.0,xxl,Men,2
Dickies,Blue,115.0,Outerwear,5.0,m,Men,1
Bape,Green,300.0,Top,5.0,l,Men,1
Uniqlo,Olive,65.0,Outerwear,5.0,s,Men,1
Vans,Black,56.0,Footwear,5.0,l,Men,1
Tour Tee,Black,100.0,Top,5.0,m,Men,2
Guess,Brown,36.0,Bottom,5.0,m,Men,2
Versace,Beige,40.0,Top,5.0,xl,Men,1
Maison Margiela,Gold,80.0,Acceorie,5.0,ONE SIZE,Men,0
Issey Miyake,Green,670.0,Outerwear,5.0,m,Men,2
Louis Vuitton,Black,170.0,Bottom,5.0,l,Men,0
Rick Owens,Black,160.0,Bottom,5.0,s,Men,1
Number (N)ine,Black,90.0,Acceorie,5.0,ONE SIZE,Men,0
Anti Social Social Club,Green,60.0,Top,5.0,m,Men,1
Undercover,multi_color,53.0,Top,5.0,m,Men,1
Kanye West,Grey,167.0,Top,5.0,m,Men,0
Supreme,Grey,112.0,Top,5.0,xl,Men,2
Travis Scott,White,40.0,Top,5.0,m,Men,0
Tommy Hilfiger,Black,40.0,Top,5.0,m,Men,1
Valentino,Grey,40.0,Top,5.0,l,Men,2
Seditionaries,Black,60.0,Top,5.0,m,Men,2
Levi's,Blue,32.0,Bottom,5.0,l,Men,2
Reebok,Black,65.0,Footwear,5.0,m,Men,0
Off-White,multi_color,1850.0,Footwear,5.0,m,Men,1
Military,Black,46.0,Top,5.0,xl,Men,1
Nike,Blue,40.0,Top,5.0,xxl,Men,2
Palace,multi_color,150.0,Top,5.0,l,Men,1
Ralph Lauren,Blue,45.0,Top,5.0,l,Men,2
Saint Laurent Paris,Black,220.0,Top,5.0,m,Men,1
Kapital,Green,390.0,Outerwear,5.0,xl,Men,2
Lacoste,White,73.0,Outerwear,5.0,xl,Men,2
Russell Athletic,Grey,40.0,Top,5.0,m,Men,2
Mickey Mouse,White,35.0,Top,5.0,xl,Men,2
Burberry,Beige,75.0,Top,5.0,xl,Men,2
Acne Studios,Black,61.0,Bottom,5.0,s,Men,2
Balenciaga,Grey,275.0,Bottom,5.0,s,Men,1
Harley Davidson,Black,85.0,Top,5.0,m,Men,1
Polo Ralph Lauren,Blue,50.0,Top,5.0,xl,Men,2
The North Face,Black,120.0,Outerwear,5.0,s,Men,1
Gucci,Black,375.0,Footwear,5.0,xl,Men,1
Dior,Blue,1200.0,Top,5.0,xl,Men,1
Hysteric Glamour,Red,95.0,Top,5.0,m,Men,1
Prada,multi_color,129.0,Outerwear,5.0,m,Men,2
Patagonia,Grey,60.0,Top,5.0,m,Women,2
Dolce & Gabbana,Grey,87.0,Bottom,5.0,l,Men,0
Dickies,Black,37.0,Outerwear,5.0,m,Men,2
Bape,Green,108.0,Top,5.0,xl,Men,0
Uniqlo,Black,60.0,Top,5.0,xl,Men,2
Vans,Black,45.0,Footwear,5.0,l,Men,1
Tour Tee,Grey,66.0,Top,5.0,l,Men,1
Guess,Black,45.0,Bottom,5.0,m,Men,2
Versace,multi_color,100.0,Bottom,5.0,m,Men,1
Maison Margiela,Blue,185.0,Top,5.0,l,Men,0
Issey Miyake,Navy,165.0,Outerwear,5.0,xl,Men,2
Louis Vuitton,Yellow,90.0,Acceorie,5.0,ONE SIZE,Men,2
Rick Owens,Black,395.0,Footwear,5.0,m,Men,2
Number (N)ine,Black,150.0,Top,5.0,l,Men,1
Anti Social Social Club,Black,70.0,Outerwear,5.0,m,Men,1
Undercover,Black,232.0,Top,5.0,xxl,Men,1
Kanye West,Black,167.0,Top,5.0,m,Men,0
Supreme,Grey,85.0,Top,5.0,xl,Men,2
Travis Scott,Beige,109.0,Top,5.0,m,Men,2
Tommy Hilfiger,Red,45.0,Outerwear,5.0,l,Men,2
Valentino,Red,218.0,Footwear,5.0,m,Men,0
Seditionaries,Red,234.0,Top,5.0,s,Men,2
Levi's,Black,35.0,Bottom,5.0,m,Men,1
Reebok,White,185.0,Footwear,5.0,m,Men,2
Off-White,Black,310.0,Top,5.0,s,Men,0
Military,Green,135.0,Outerwear,5.0,m,Men,1
Nike,Grey,52.0,Bottom,5.0,l,Men,1
Palace,Navy,129.0,Top,5.0,xl,Men,0
Ralph Lauren,White,70.0,Bottom,5.0,l,Men,2
Saint Laurent Paris,Black,45.0,Acceorie,5.0,ONE SIZE,Women,0
Kapital,Black,83.0,Acceorie,5.0,ONE SIZE,Men,0
Lacoste,Purple,85.0,Top,5.0,xl,Men,1
Russell Athletic,Black,37.0,Top,5.0,l,Men,3
Mickey Mouse,White,31.0,Top,5.0,xl,Men,1
Burberry,Black,215.0,Outerwear,5.0,m,Men,1
Acne Studios,Brown,86.0,Acceorie,5.0,ONE SIZE,Men,2
Balenciaga,Black,450.0,Top,5.0,xs,Men,0
Harley Davidson,Black,210.0,Top,5.0,xxl,Men,1
Polo Ralph Lauren,Maroon,34.0,Top,5.0,l,Men,1
The North Face,Black,50.0,Outerwear,5.0,m,Men,1
Gucci,Green,312.0,Acceorie,5.0,ONE SIZE,Men,1
Dior,Gold,135.0,Acceorie,5.0,ONE SIZE,Men,1
Hysteric Glamour,Black,240.0,Bottom,5.0,xs,Men,1
Prada,Beige,346.0,Outerwear,5.0,m,Men,1
Patagonia,multi_color,91.0,Outerwear,5.0,l,Men,1
Dolce & Gabbana,Black,80.0,Outerwear,5.0,s,Men,1
Dickies,Brown,45.0,Bottom,5.0,s,Men,2
Bape,Blue,250.0,Top,5.0,m,Men,1
Uniqlo,Olive,80.0,Bottom,5.0,m,Men,0
Vans,Brown,35.0,Top,5.0,l,Men,1
Tour Tee,Black,210.0,Top,5.0,xl,Men,2
Guess,White,50.0,Top,5.0,l,Men,2
Versace,Purple,70.0,Top,5.0,m,Men,1
Maison Margiela,Black,190.0,Footwear,5.0,m,Women,2
Issey Miyake,Green,40.0,Outerwear,5.0,s,Men,2
Louis Vuitton,Black,545.0,Acceorie,5.0,ONE SIZE,Men,1
Rick Owens,Black,470.0,Footwear,5.0,s,Men,0
Number (N)ine,Black,120.0,Top,5.0,xl,Men,0
Anti Social Social Club,Gold,129.0,Top,5.0,m,Men,0
Undercover,Brown,165.0,Bottom,5.0,l,Men,1
Kanye West,Black,225.0,Top,5.0,xl,Men,0
Supreme,Black,45.0,Top,5.0,m,Men,1
Travis Scott,Black,35.0,Top,5.0,m,Men,2
Tommy Hilfiger,Beige,57.0,Outerwear,5.0,l,Men,1
Valentino,White,215.0,Footwear,5.0,l,Men,1
Seditionaries,Black,140.0,Bottom,5.0,s,Men,2
Levi's,Blue,150.0,Bottom,5.0,s,Men,2
Reebok,Green,58.0,Top,5.0,s,Men,1
Off-White,Black,260.0,Footwear,5.0,l,Men,0
Military,Olive,48.0,Bottom,5.0,l,Men,1
Nike,multi_color,69.0,Footwear,5.0,xs,Men,2
Palace,multi_color,110.0,Acceorie,5.0,ONE SIZE,Men,0
Ralph Lauren,Navy,50.0,Top,5.0,l,Men,2
Saint Laurent Paris,Black,51.0,Acceorie,5.0,ONE SIZE,Women,0
Kapital,Blue,245.0,Outerwear,5.0,l,Men,2
Lacoste,Blue,60.0,Top,5.0,m,Men,1
Russell Athletic,Red,38.0,Top,5.0,xl,Men,1
Mickey Mouse,Black,35.0,Outerwear,5.0,xxl,Men,1
Burberry,Olive,125.0,Outerwear,5.0,m,Men,2
Acne Studios,White,70.0,Top,5.0,l,Men,2
Balenciaga,Beige,815.0,Footwear,5.0,m,Men,1
Harley Davidson,Camo,35.0,Bottom,5.0,xl,Men,2
Polo Ralph Lauren,Black,70.0,Outerwear,5.0,s,Men,1
The North Face,Brown,99.0,Outerwear,5.0,xs,Men,2
Gucci,Beige,255.0,Acceorie,5.0,ONE SIZE,Men,2
Dior,Silver,105.0,Acceorie,5.0,ONE SIZE,Men,0
Hysteric Glamour,White,65.0,Top,5.0,m,Men,2
Prada,White,60.0,Bottom,5.0,m,Men,1
Patagonia,Grey,54.0,Outerwear,5.0,xs,Men,2
Dolce & Gabbana,Black,140.0,Top,5.0,m,Men,1
Dickies,Black,38.0,Bottom,5.0,xxl,Men,2
Bape,Camo,76.0,Acceorie,5.0,ONE SIZE,Men,0
Uniqlo,White,36.0,Top,5.0,l,Men,2
Vans,Black,32.0,Footwear,5.0,m,Men,2
Tour Tee,Black,90.0,Top,5.0,xl,Men,1
Guess,Striped,35.0,Top,5.0,l,Men,2
Versace,multi_color,340.0,Luggage,5.0,ONE SIZE,Women,0
Maison Margiela,Black,40.0,Acceorie,5.0,ONE SIZE,Men,0
Issey Miyake,Brown,150.0,Bottom,5.0,l,Women,2
Louis Vuitton,Black,533.0,Acceorie,5.0,ONE SIZE,Women,2
Rick Owens,Blue,175.0,Acceorie,5.0,ONE SIZE,Men,1
Number (N)ine,Black,186.0,Top,5.0,m,Men,2
Anti Social Social Club,Black,130.0,Top,5.0,m,Men,0
Undercover,Grey,35.0,Top,5.0,m,Men,3
Kanye West,Black,340.0,Top,5.0,m,Men,1
Supreme,Black,55.0,Top,5.0,xxl,Men,2
Travis Scott,Tie dye,39.0,Top,5.0,m,Men,2
Tommy Hilfiger,Blue,65.0,Bottom,5.0,l,Men,1
Valentino,Grey,56.0,Top,5.0,l,Men,1
Seditionaries,Black,78.0,Top,5.0,l,Men,1
Levi's,Blue,150.0,Bottom,5.0,s,Men,2
Reebok,White,60.0,Top,5.0,s,Men,2
Off-White,White,97.0,Top,5.0,l,Men,1
Military,Olive,60.0,Acceorie,5.0,ONE SIZE,Men,3
Nike,Camo,87.0,Footwear,5.0,xl,Men,2
Palace,Black,84.0,Top,5.0,m,Men,0
Ralph Lauren,Black,50.0,Top,5.0,l,Men,1
Saint Laurent Paris,Black,275.0,Top,5.0,m,Men,1
Kapital,Green,160.0,Bottom,5.0,s,Men,2
Lacoste,White,187.0,Top,5.0,l,Men,1
Russell Athletic,Black,54.0,Top,5.0,l,Men,1
Mickey Mouse,Black,60.0,Top,5.0,l,Men,2
Burberry,Grey,108.0,Bottom,5.0,l,Men,1
Acne Studios,Black,385.0,Outerwear,5.0,m,Men,2
Balenciaga,Yellow,167.0,Acceorie,5.0,ONE SIZE,Men,2
Harley Davidson,Black,35.0,Top,5.0,xl,Men,1
Polo Ralph Lauren,White,51.0,Top,5.0,m,Men,1
The North Face,Purple,189.0,Outerwear,5.0,m,Men,0
Gucci,Beige,300.0,Acceorie,5.0,ONE SIZE,Men,0
Dior,multi_color,1325.0,Acceorie,5.0,ONE SIZE,Men,0
Hysteric Glamour,Pink,630.0,Outerwear,5.0,m,Men,1
Prada,Black,310.0,Acceorie,5.0,ONE SIZE,Men,0
Patagonia,Gold,270.0,Outerwear,5.0,l,Men,2
Dolce & Gabbana,Brown,101.0,Acceorie,5.0,s,Men,2
Dickies,Olive,49.0,Bottom,5.0,s,Men,1
Bape,Black,60.0,Acceorie,5.0,ONE SIZE,Men,0
Uniqlo,Black,32.0,Top,5.0,xl,Men,0
Vans,multi_color,130.0,Footwear,5.0,m,Men,1
Tour Tee,Red,85.0,Top,5.0,s,Men,2
Guess,Black,45.0,Bottom,5.0,s,Men,2
Versace,Purple,60.0,Acceorie,5.0,ONE SIZE,Women,1
Maison Margiela,Grey,110.0,Top,5.0,s,Men,0
Issey Miyake,Green,215.0,Outerwear,5.0,xl,Men,1
Louis Vuitton,Brown,160.0,Acceorie,5.0,ONE SIZE,Men,1
Rick Owens,Black,220.0,Footwear,5.0,l,Men,1
Number (N)ine,Black,336.0,Bottom,5.0,m,Men,2
Anti Social Social Club,Cream,123.0,Top,5.0,m,Men,0
Undercover,Black,110.0,Top,5.0,m,Men,1
Kanye West,Black,108.0,Top,5.0,m,Men,0
Supreme,Olive,66.0,Top,5.0,m,Men,0
Travis Scott,Black,60.0,Top,5.0,l,Men,2
Tommy Hilfiger,Blue,90.0,Outerwear,5.0,m,Men,2
Valentino,Black,200.0,Top,5.0,s,Men,0
Seditionaries,Blue,53.0,Top,5.0,m,Men,1
Levi's,Blue,101.0,Bottom,5.0,s,Men,2
Reebok,Blue,80.0,Top,5.0,l,Men,1
Off-White,Black,350.0,Footwear,5.0,l,Men,2
Military,Green,50.0,Bottom,5.0,xl,Women,1
Nike,Black,45.0,Top,5.0,xl,Men,2
Palace,Grey,100.0,Top,5.0,m,Men,1
Ralph Lauren,Blue,55.0,Top,5.0,l,Men,2
Saint Laurent Paris,Black,360.0,Footwear,5.0,m,Men,1
Kapital,Green,200.0,Bottom,5.0,m,Men,2
Lacoste,Green,74.0,Top,5.0,l,Men,1
Russell Athletic,Navy,35.0,Top,5.0,xl,Men,2
Mickey Mouse,White,35.0,Top,5.0,m,Men,2
Burberry,multi_color,55.0,Bottom,5.0,m,Women,2
Acne Studios,Grey,390.0,Outerwear,5.0,m,Men,1
Balenciaga,Grey,562.0,Footwear,5.0,m,Men,1
Harley Davidson,Black,54.0,Top,5.0,l,Men,2
Polo Ralph Lauren,Denim,50.0,Bottom,5.0,m,Men,1
The North Face,Red,75.0,Outerwear,5.0,l,Men,1
Gucci,Beige,224.0,Footwear,5.0,l,Men,2
Dior,Pink,1000.0,Top,5.0,m,Men,0
Hysteric Glamour,Green,120.0,Bottom,5.0,l,Men,1
Prada,Black,810.0,Footwear,5.0,l,Women,1
Patagonia,multi_color,72.0,Outerwear,5.0,m,Men,1
Dolce & Gabbana,Black,250.0,Bottom,5.0,s,Men,2
Dickies,Black,81.0,Bottom,5.0,m,Men,2
Bape,Brown,360.0,Top,5.0,m,Women,1
Uniqlo,Black,165.0,Outerwear,5.0,xxl,Men,0
Vans,Yellow,165.0,Footwear,5.0,m,Men,1
Tour Tee,White,72.0,Top,5.0,xl,Men,1
Guess,Grey,32.0,Top,5.0,xl,Men,1
Versace,Black,699.0,Footwear,5.0,m,Women,0
Maison Margiela,White,720.0,Top,5.0,m,Men,1
Issey Miyake,Grey,479.0,Top,5.0,m,Men,1
Louis Vuitton,Grey,720.0,Footwear,5.0,m,Men,1
Rick Owens,Grey,4823.0,Footwear,5.0,xs,Men,0
Number (N)ine,Black,65.0,Bottom,5.0,xs,Men,1
Anti Social Social Club,Orange,118.0,Top,5.0,m,Men,0
Undercover,Black,50.0,Top,5.0,m,Men,2
Kanye West,Blue,90.0,Top,5.0,xl,Men,2
Supreme,Navy,150.0,Top,5.0,l,Men,2
Travis Scott,Brown,40.0,Top,5.0,l,Men,2
Tommy Hilfiger,Black,45.0,Outerwear,5.0,m,Men,1
Valentino,Black,574.0,Acceorie,5.0,ONE SIZE,Men,0
Seditionaries,Black,72.0,Outerwear,5.0,m,Men,2
Levi's,Blue,389.0,Bottom,5.0,m,Men,1
Reebok,White,42.0,Top,5.0,l,Men,1
Off-White,Black,220.0,Top,5.0,m,Men,1
Military,Black,183.0,Footwear,5.0,m,Men,1
Nike,Navy,200.0,Top,5.0,m,Men,1
Palace,Pink,215.0,Top,5.0,xl,Men,0
Ralph Lauren,Navy,37.0,Top,5.0,xxl,Men,1
Saint Laurent Paris,Pink,125.0,Top,5.0,m,Men,1
Kapital,multi_color,200.0,Bottom,5.0,s,Men,0
Lacoste,Green,42.0,Top,5.0,m,Men,1
Russell Athletic,Blue,65.0,Top,5.0,l,Men,2
Mickey Mouse,Grey,34.0,Top,5.0,m,Men,2
Burberry,Black,55.0,Bottom,5.0,s,Women,2
Acne Studios,Navy,76.0,Bottom,5.0,m,Men,1
Balenciaga,Camo,220.0,Bottom,5.0,s,Men,1
Harley Davidson,Black,65.0,Top,5.0,m,Men,2
Polo Ralph Lauren,Blue,65.0,Outerwear,5.0,l,Men,2
The North Face,Orange,287.0,Outerwear,5.0,s,Men,0
Gucci,Black,180.0,Acceorie,5.0,ONE SIZE,Men,2
Dior,White,100.0,Luggage,5.0,ONE SIZE,Women,2
Hysteric Glamour,multi_color,110.0,Acceorie,5.0,ONE SIZE,Men,1
Prada,multi_color,242.0,Outerwear,5.0,m,Men,1
Patagonia,Brown,322.0,Outerwear,5.0,xl,Men,1
Dolce & Gabbana,Red,170.0,Outerwear,5.0,l,Men,1
Dickies,Black,190.0,Outerwear,5.0,xl,Men,1
Bape,Blue,115.0,Top,5.0,xl,Men,2
Uniqlo,Grey,36.0,Top,5.0,s,Men,2
Vans,White,80.0,Footwear,5.0,l,Men,0
Tour Tee,Grey,130.0,Top,5.0,l,Men,2
Guess,multi_color,40.0,Top,5.0,xl,Men,1
Versace,Black,54.0,Acceorie,5.0,ONE SIZE,Men,1
Maison Margiela,Grey,250.0,Bottom,5.0,m,Men,1
Issey Miyake,Grey,90.0,Top,5.0,l,Men,1
Louis Vuitton,White,200.0,Acceorie,5.0,ONE SIZE,Women,2
Rick Owens,Black,300.0,Top,5.0,m,Men,0
Number (N)ine,Black,70.0,Top,5.0,l,Men,1
Anti Social Social Club,Green,139.0,Top,5.0,m,Men,0
Undercover,White,190.0,Acceorie,5.0,ONE SIZE,Men,1
Kanye West,Black,319.0,Top,5.0,s,Men,0
Supreme,Black,135.0,Bottom,5.0,s,Men,0
Travis Scott,Black,35.0,Acceorie,5.0,ONE SIZE,Men,0
Tommy Hilfiger,Beige,35.0,Acceorie,5.0,ONE SIZE,Men,2
Valentino,Green,135.0,Bottom,5.0,m,Men,2
Seditionaries,Black,60.0,Top,5.0,m,Men,1
Levi's,Blue,40.0,Outerwear,5.0,m,Men,2
Reebok,Brown,115.0,Footwear,5.0,m,Men,0
Off-White,Black,112.0,Bottom,5.0,m,Men,1
Military,Navy,130.0,Outerwear,5.0,m,Men,1
Nike,Navy,62.0,Top,5.0,l,Men,1
Palace,Black,95.0,Top,5.0,xl,Men,1
Ralph Lauren,multi_color,85.0,Bottom,5.0,s,Men,1
Saint Laurent Paris,Grey,550.0,Tailoring,5.0,xxl,Men,0
Kapital,multi_color,515.0,Outerwear,5.0,xl,Men,2
Lacoste,Red,55.0,Top,5.0,s,Men,2
Russell Athletic,Black,60.0,Top,5.0,xl,Men,2
Mickey Mouse,Red,120.0,Top,5.0,l,Men,2
Burberry,White,158.0,Top,5.0,m,Men,1
Acne Studios,Black,115.0,Acceorie,5.0,ONE SIZE,Men,1
Balenciaga,Green,675.0,Top,5.0,m,Men,0
Harley Davidson,White,36.0,Top,5.0,xxl,Men,2
Polo Ralph Lauren,White,33.0,Top,5.0,s,Women,1
The North Face,Green,180.0,Outerwear,5.0,s,Men,1
Gucci,Black,35.0,Acceorie,5.0,ONE SIZE,Men,2
Dior,Black,345.0,Top,5.0,l,Men,0
Hysteric Glamour,multi_color,55.0,Acceorie,5.0,ONE SIZE,Women,1
Prada,Grey,136.0,Footwear,5.0,l,Men,2
Patagonia,Black,300.0,Outerwear,5.0,m,Men,2
Dolce & Gabbana,Blue,92.0,Bottom,5.0,l,Men,3
Dickies,Black,37.0,Bottom,5.0,s,Men,2
Bape,Black,195.0,Outerwear,5.0,xl,Men,0
Uniqlo,Olive,220.0,Outerwear,5.0,xl,Men,0
Vans,Black,415.0,Footwear,5.0,s,Men,0
Tour Tee,Black,135.0,Top,5.0,xl,Men,2
Guess,Blue,32.0,Top,5.0,xl,Men,1
Versace,Black,380.0,Acceorie,5.0,ONE SIZE,Men,0
Maison Margiela,Black,155.0,Top,5.0,m,Men,1
Issey Miyake,Green,120.0,Top,5.0,m,Women,2
Louis Vuitton,Red,530.0,Top,5.0,l,Men,0
Rick Owens,Black,450.0,Footwear,5.0,l,Men,2
Number (N)ine,Brown,127.0,Outerwear,5.0,m,Men,2
Anti Social Social Club,Black,115.0,Top,5.0,l,Men,2
Undercover,Black,36.0,Top,5.0,l,Men,1
Kanye West,Black,285.0,Outerwear,5.0,xs,Men,1
Supreme,Green,206.0,Acceorie,5.0,ONE SIZE,Men,2
Travis Scott,Red,233.0,Top,5.0,l,Men,1
Tommy Hilfiger,multi_color,170.0,Top,5.0,m,Men,1
Valentino,Brown,65.0,Top,5.0,l,Men,1
Seditionaries,Black,70.0,Top,5.0,m,Men,2
Levi's,Black,55.0,Bottom,5.0,s,Men,2
Reebok,White,77.0,Footwear,5.0,m,Men,1
Off-White,Black,480.0,Footwear,5.0,l,Men,0
Military,Green,120.0,Acceorie,5.0,ONE SIZE,Men,2
Nike,multi_color,85.0,Bottom,5.0,s,Men,2
Palace,multi_color,176.0,Top,5.0,m,Men,1
Ralph Lauren,Black,64.0,Acceorie,5.0,ONE SIZE,Men,2
Saint Laurent Paris,Brown,225.0,Footwear,5.0,l,Men,2
Kapital,White,115.0,Top,5.0,xl,Men,0
Lacoste,Purple,147.0,Outerwear,5.0,l,Men,2
Russell Athletic,Grey,37.0,Top,5.0,m,Men,1
Mickey Mouse,Blue,40.0,Top,5.0,m,Women,2
Burberry,Beige,180.0,Outerwear,5.0,s,Men,0
Acne Studios,Cream,220.0,Top,5.0,l,Men,1
Balenciaga,Grey,680.0,Footwear,5.0,m,Men,1
Harley Davidson,Black,31.0,Top,5.0,m,Men,2
Polo Ralph Lauren,Green,187.0,Top,5.0,s,Men,1
The North Face,Black,71.0,Bottom,5.0,m,Men,2
Gucci,multi_color,257.0,Acceorie,5.0,ONE SIZE,Men,1
Dior,Black,261.0,Top,5.0,m,Men,1
Hysteric Glamour,multi_color,199.0,Acceorie,5.0,ONE SIZE,Men,2
Prada,multi_color,129.0,Outerwear,5.0,s,Men,1
Patagonia,Brown,66.0,Outerwear,5.0,m,Men,2
Dolce & Gabbana,Black,160.0,Bottom,5.0,m,Men,2
Dickies,Brown,44.0,Bottom,5.0,s,Men,1
Bape,Black,50.0,Top,5.0,xl,Men,2
Uniqlo,Black,35.0,Top,5.0,m,Men,1
Vans,multi_color,42.0,Footwear,5.0,s,Men,2
Tour Tee,Black,275.0,Top,5.0,xl,Men,1
Guess,Green,37.0,Top,5.0,m,Men,3
Versace,Black,335.0,Acceorie,5.0,ONE SIZE,Men,0
Maison Margiela,Grey,225.0,Top,5.0,m,Men,1
Issey Miyake,Black,200.0,Bottom,5.0,m,Men,0
Louis Vuitton,Brown,650.0,Acceorie,5.0,ONE SIZE,Men,1
Rick Owens,Black,1200.0,Footwear,5.0,m,Men,0
Number (N)ine,Olive,405.0,Top,5.0,l,Men,1
Anti Social Social Club,Black,70.0,Top,5.0,l,Men,0
Undercover,Black,55.0,Top,5.0,m,Men,2
Kanye West,Black,220.0,Outerwear,5.0,m,Men,0
Supreme,Blue,230.0,Top,5.0,xxl,Men,0
Travis Scott,Brown,106.0,Top,5.0,xl,Men,1
Tommy Hilfiger,Grey,40.0,Top,5.0,xl,Men,2
Valentino,Red,40.0,Top,5.0,l,Men,0
Seditionaries,Brown,32.0,Bottom,5.0,xxl,Women,1
Levi's,White,50.0,Bottom,5.0,m,Men,2
Reebok,multi_color,33.0,Outerwear,5.0,l,Men,1
Off-White,multi_color,215.0,Acceorie,5.0,ONE SIZE,Men,0
Military,Beige,39.0,Bottom,5.0,xl,Women,1
Nike,Grey,108.0,Top,5.0,m,Men,1
Palace,Grey,157.0,Outerwear,5.0,l,Men,0
Ralph Lauren,Brown,35.0,Top,5.0,l,Men,2
Saint Laurent Paris,Silver,265.0,Acceorie,5.0,ONE SIZE,Men,0
Kapital,Green,137.0,Top,5.0,s,Men,1
Lacoste,Beige,41.0,Outerwear,5.0,xl,Men,1
Russell Athletic,Blue,75.0,Outerwear,5.0,l,Men,1
Mickey Mouse,Denim,110.0,Outerwear,5.0,xl,Men,2
Burberry,Grey,75.0,Top,5.0,m,Men,1
Acne Studios,Black,130.0,Bottom,5.0,m,Men,1
Balenciaga,Black,635.0,Footwear,5.0,l,Men,1
Harley Davidson,Black,98.0,Top,5.0,xxl,Men,2
Polo Ralph Lauren,Navy,45.0,Top,5.0,xl,Men,1
The North Face,Black,214.0,Outerwear,5.0,s,Men,2
Gucci,Brown,140.0,Footwear,5.0,l,Men,1
Dior,Black,220.0,Top,5.0,l,Men,1
Hysteric Glamour,Camo,80.0,Top,5.0,l,Men,2
Prada,Black,157.0,Footwear,5.0,m,Men,2
Patagonia,Red,47.0,Top,5.0,l,Men,2
Dolce & Gabbana,Brown,300.0,Outerwear,5.0,l,Men,2
Dickies,Navy,63.0,Bottom,5.0,m,Men,1
Bape,Black,240.0,Footwear,5.0,l,Men,0
Uniqlo,Brown,70.0,Outerwear,5.0,m,Men,1
Vans,White,70.0,Footwear,5.0,s,Men,0
Tour Tee,Black,40.0,Top,5.0,xl,Men,0
Guess,Green,115.0,Top,5.0,l,Men,2
Versace,Khaki,50.0,Top,5.0,xl,Men,2
Maison Margiela,Black,309.0,Footwear,5.0,m,Men,0
Issey Miyake,Blue,130.0,Top,5.0,l,Men,2
Louis Vuitton,Gold,57.0,Acceorie,5.0,ONE SIZE,Men,1
Rick Owens,Black,122.0,Bottom,5.0,l,Men,1
Number (N)ine,White,80.0,Top,5.0,s,Men,1
Anti Social Social Club,Black,119.0,Top,5.0,s,Men,0
Undercover,Grey,170.0,Top,5.0,l,Men,2
Kanye West,Black,271.0,Top,5.0,xl,Men,0
Supreme,Grey,90.0,Top,5.0,m,Men,2
Travis Scott,Red,42.0,Top,5.0,xl,Men,1
Tommy Hilfiger,White,34.0,Top,5.0,l,Men,2
Valentino,Blue,150.0,Top,5.0,l,Men,1
Seditionaries,Black,150.0,Acceorie,5.0,ONE SIZE,Men,1
Levi's,Blue,35.0,Bottom,5.0,m,Men,2
Reebok,Blue,60.0,Top,5.0,s,Men,1
Off-White,Pink,215.0,Footwear,5.0,l,Men,1
Military,Brown,75.0,Outerwear,5.0,xl,Men,2
Nike,Black,110.0,Outerwear,5.0,m,Men,1
Palace,Navy,65.0,Top,5.0,s,Men,1
Ralph Lauren,Blue,40.0,Bottom,5.0,m,Men,1
Saint Laurent Paris,Black,600.0,Footwear,5.0,m,Men,1
Kapital,Khaki,325.0,Bottom,5.0,s,Men,0
Lacoste,White,750.0,Top,5.0,l,Men,1
Russell Athletic,Red,40.0,Top,5.0,l,Men,1
Mickey Mouse,Black,41.0,Top,5.0,xxl,Men,1
Burberry,White,96.0,Top,5.0,xl,Men,1
Acne Studios,Green,60.0,Top,5.0,xl,Men,1
Balenciaga,Black,260.0,Acceorie,5.0,ONE SIZE,Men,1
Harley Davidson,Black,43.0,Outerwear,5.0,xxl,Men,1
Polo Ralph Lauren,Blue,200.0,Outerwear,5.0,m,Men,0
The North Face,Black,80.0,Outerwear,5.0,s,Women,2
Gucci,Black,41.0,Acceorie,5.0,m,Men,3
Dior,multi_color,420.0,Footwear,5.0,m,Men,2
Hysteric Glamour,Black,50.0,Top,5.0,l,Men,1
Prada,Black,162.0,Bottom,5.0,xs,Men,1
Patagonia,multi_color,90.0,Top,5.0,s,Men,1
Dolce & Gabbana,Black,85.0,Top,5.0,xl,Men,1
Dickies,Olive,50.0,Bottom,5.0,l,Men,2
Bape,Grey,60.0,Top,5.0,xl,Men,1
Uniqlo,Red,65.0,Top,5.0,l,Men,1
Vans,multi_color,107.0,Footwear,5.0,m,Men,0
Tour Tee,Black,62.0,Top,5.0,xl,Men,1
Guess,Black,38.0,Top,5.0,s,Men,1
Versace,Red,45.0,Acceorie,5.0,ONE SIZE,Men,1
Maison Margiela,multi_color,219.0,Bottom,5.0,s,Men,0
Issey Miyake,Red,60.0,Top,5.0,m,Men,3
Louis Vuitton,Black,665.0,Top,5.0,m,Men,1
Rick Owens,Black,750.0,Footwear,5.0,xl,Men,1
